,E_Cr_split_feature_1,DOC_split_feature_2,1/RT_split_feature_3,ln(t)_split_feature_4,ln(t)_linear_feature,lnWg_linear_target,slope,intercept,PearsonR(+)
0,10.38,8000.0,0.155570132,4.605170186,4.605170186,5.191845122,0.5376482199415995,2.82773585546457,0.9711326428693162
1,10.38,8000.0,0.155570132,5.521460918,5.521460918,5.969730055,0.5376482199415995,2.82773585546457,0.9711326428693162
2,10.38,8000.0,0.155570132,6.214608098,6.214608098,6.193792959,0.5376482199415995,2.82773585546457,0.9711326428693162
3,10.38,8000.0,0.155570132,6.907755279,6.907755279,6.455355784,0.5376482199415995,2.82773585546457,0.9711326428693162
